YEAR_MONTH,PRACTICE_NAME
202206,DENABY MEDICAL PRACTICE
202206,THE RANSOME PRACTICE
202206,BUCHANAN ROAD SURGERY
202206,SEL SPECIAL ALLOCATION PRACTICE
202206,ASHTON MEDICAL GROUP
202206,MOULSHAM LODGE SURGERY
202206,BLOFIELD SURGERY
202206,THE BROADWAY SURGERY
202206,THE GROVE ROAD SURGERY
202206,RICHFORD GATE MEDICAL CENTRE
202206,WALLASEY MEDICAL CENTRE
202206,PRIMARY CARE SEVEN DAY SERVICE
202206,CHALFONT ROAD SURGERY
202206,OLIVER STREET SURGERY
202206,WESTONGROVE PARTNERSHIP
202206,WESTWOOD CLINIC
202206,HALL GROVE GROUP PRACTICE
202206,ST PAULS MEDICAL CENTRE
202206,ST FILLAN'S MEDICAL CTRE
202206,DERRY COURT MEDICAL PRACTICE
202206,CHURCH VIEW SURGERY
202206,NELFT THURROCK SERVICES
202206,COMMUNITY PRESCRIBERS
202206,CEDAR CROSS MEDICAL CENTRE
202206,ABOUT HEALTH LTD
202206,CAMHS - R&B
202206,AMICUS HEALTH
202206,TEIGN ESTUARY MEDICAL GROUP
202206,HEATHFIELD SURGERY
202206,TAUNTON VALE HEALTHCARE
202206,TUDOR MEDICAL CENTRE
202206,OLD HILL MEDICAL CENTRE
202206,GP CARE COMMUNITY UROLOGY SERVICE - GLOS
202206,OVERTON PARK SURGERY
202206,MEDWAY MEDICAL CENTRE
202206,WOMBWELL MEDICAL CENTRE  PRACTICE
202206,GREAT OAKLEY MEDICAL CENTRE
202206,CLIFTON RISE FAMILY PRACTICE
202206,BINFIELD ROAD SURGERY
202206,BERRYLANDS SURGERY
202206,HAMPTON MEDICAL CENTRE
202206,ROSEDALE SURGERY
202206,CARPENTERS PRACTICE
202206,PADDINGTON GREEN HEALTH CENTRE
202206,THE LONSDALE MEDICAL CENTRE
202206,STANLEY CORNER MEDICAL CENTRE
202206,LISTER HOUSE SURGERY
202206,BLACKWELL MEDICAL CENTRE
202206,HEATHFIELDE MEDICAL CENTRE
202206,BUNBURY MEDICAL PRACTICE
202206,READING WALK-IN HEALTH CENTRE
202206,OUNDLE
202206,STAPLOE MEDICAL CENTRE
202206,BOURN SURGERY
202206,THORNELOE LODGE SURGERY
202206,DAVENAL HOUSE SURGERY
202206,ABBEY ROAD SURGERY
202206,THE ELMS SURGERY
202206,ASHURST PRIMARY CARE
202206,GREAT HARWOOD SURGERY
202206,BARNETBY MEDICAL CENTRE
202206,CONTINENCE AND STOMA SERVICE
202206,THE KILLINGHOLME SURGERY
202206,THOMAS LINACRE MEDICAL
202206,FORWARD THINKING BIRMINGHAM
202206,TORQUAY CARE HOME VISITING SERVICE
202206,LANGPORT SURGERY
202206,ECARE MEDICAL EYE (CASUALTY) CLINIC
202206,BEESTON VILLAGE SURGERY
202206,NOVA SCOTIA MEDICAL CNTR
202206,HOCKLEY MEDICAL PRACTICE
202206,DR MUDIGONDA
202206,BEECHDALE CENTRE
202206,THE WATERFRONT SURGERY
202206,SIXWAYS CLINIC
202206,DARTFORD EAST HEALTH CENTRE
202206,THE VINE MEDICAL CENTRE
202206,NAPIER ROAD SURGERY
202206,WOODCHURCH SURGERY
202206,TONBRIDGE MEDICAL GROUP
202206,KINGSTHORPE MEDICAL CTR.
202206,KETTERING EXTENDED ACCESS
202206,NIGHTINGALE SURGERY
202206,THE ORCHARD PRACTICE
202206,LUDHAM AND STALHAM GREEN SURGERIES
202206,NEWHAM PCN
202206,WILLOW PRACTICE
202206,SHIRES HEALTHCARE
202206,KILLICK STREET HEALTH CENTRE
202206,HOLLYMOOR MEDICAL CENTRE
202206,SOLIHULL SUB MISUSE SERV
202206,ST WERBURGH'S MEDICAL PRACTICE HOMELESS
202206,LANGBANK MEDICAL CENTRE
202206,BELL HOUSE MEDICAL CENTRE
202206,WESTERN ELMS & CIRCUIT LANE SURGERIES
202206,GOSFORD HILL MEDICAL CENTRE
202206,DODDINGTON LUCS
202206,STOKESLEY SURGERY
202206,LAYTON MEDICAL CENTRE
202206,BALLARDS WALK SURGERY
202206,COMMUNITY MEDICAL STAFFING-PEACE
202206,COMMUNITY GERIATRICIAN SERVICE
202206,SID VALLEY PRACTICE
202206,COLLINGTON SURGERY
202206,GLASTONBURY HEALTH CENTRE
202206,CHAPEL MEDICAL CENTRE
202206,PSICON NEURODEVELOPMENTAL LIFESPAN
202206,BIRCHWOOD MEDICAL PRACTICE
202206,DR JJ MCPEAKES PRACTICE
202206,GUISELEY AND YEADON MEDICAL PRACTICE
202206,HEALTH AND BEYOND
202206,CROSS STREET HEALTH CENTRE
202206,HIGH OAK SURGERY
202206,NEWNHAM SURGERY
202206,MARITIME HEALTH PARTNERSHIP
202206,LONSDALE MEDICAL CENTRE
202206,KINGTHORNE GROUP PRACTICE
202206,MOSBOROUGH HEALTH CENTRE
202206,MOULTON SURGERY
202206,ANERLEY SURGERY
202206,LEANDER ROAD SURGERY
202206,HOLMWOOD CORNER SURGERY
202206,RICHMOND GP ALLIANCE
202206,CROSS DEEP SURGERY
202206,CHARLOTTE STREET SURGERY
202206,CASTLETON HEALTH CENTRE
202206,THE DOC'S SURGERY
202206,LANTERN SURGERY
202206,WOODLANDS ROAD MEDICAL CENTRE
202206,BLANDFORD MEDICAL CENTRE
202206,THE SURGERY (BARRETTS GROVE)
202206,THE STANMORE MEDICAL CENTRE
202206,SKYWAYS MEDICAL CENTRE
202206,THORNBURY ROAD CENTRE FOR HEALTH
202206,SETT VALLEY MEDICAL CENTRE
202206,THE PHOENIX PRACTICE
202206,CAVERSHAM GROUP PRACTICE
202206,HOSP.OF THE GOOD SHEPHERD
202206,EAST CHESHIRE COMMUNITY NMPS
202206,BOX SURGERY
202206,BEDFORD STREET SURGERY
202206,DEDDINGTON HEALTH CENTRE
202206,MANOR SURGERY
202206,GEORGE ELIOT MEDICAL CENTRE
202206,ST CLEMENTS PARTNERSHIP
202206,CUFFLEY AND GOFFS OAK MEDICAL PRACTICE
202206,CRI HULL DRUGS INTERVENTION PROGRAMME
202206,STANLEY COURT SURGERY
202206,NHS FYLDE & WYRE CCG
202206,GREENLANDS SURGERY
202206,MAGHULL PRACTICE
202206,WE ARE WITH YOU IN BCP
202206,MILTON ROAD SURGERY
202206,TORBAY NMP SPECIALIST
202206,WDP ISLINGTON ROUGH SLEEPERS PROJECT
202206,MORTHEN ROAD SURGERY
202206,FRONT STREET SURGERY
202206,THE HARVEY PRACTICE
202206,BEVAN HEALTHCARE CIC
202206,WARSTONES SURGERY
202206,PRICES MILL SURGERY
202206,UNIVERSITY MEDICAL CENTRE
202206,SOUTH PARK MEDICAL PRACTICE
202206,LANGLEY
202206,(FRACTURE CLINIC) NORTH OOH
202206,GTD HEALTHCARE GP SERVICE OOH
202206,LEARNING ASSESSMENT AND NEUROCARE CENTRE
202206,A&E GPS
202206,THE ARCH MEDICAL PRACTICE
202206,EASTLANDS MEDICAL CENTRE
202206,FALLOWFIELD MEDICAL CENTRE
202206,SHERESURGERYANDDISPENSARY
202206,PLOWRIGHT MEDICAL CENTRE
202206,SPECIAL ALLOCATION SCHEME (NEL)
202206,ELSDALE STREET SURGERY
202206,DE BEAUVOIR SURGERY
202206,FENCE PIECE ROAD MEDICAL CENTRE
202206,THE FULLWELL AVENUE SURGERY
202206,NURSING HOME SERVICES
202206,PERIVALE MEDICAL CLINIC
202206,NSC BOSWORTH HUB
202206,HOBS MOAT MEDICAL CENTRE
202206,LACHE HEALTH CENTRE
202206,HELSBY HEALTH CENTRE
202206,LODGE SURGERY
202206,VICTORIA CROSS SURGERY
202206,WOLVERTON HEALTH CENTRE
202206,RIVERSIDE PRACTICE
202206,ST MARY'S HEALTH CENTRE
202206,BOSVENA HEALTH
202206,EAST COWES MEDICAL CENTRE
202206,STELLAR HEALTHCARE DERMATOLOGY
202206,MANOR PRIMARY CARE
202206,COLNE ROAD SURGERY
202206,PEEL HOUSE MEDICAL PRACTICE
202206,YORKSHIRE STREET MEDICAL CENTRE
202206,COMMUNITY PAEDIATRICIAN
202206,THOMAS LINACRE SURGICAL
202206,THORPE BAY & SHAFTESBURY AVE SURGERY
202206,LINDSEY LODGE HOSPICE
202206,ASTON HEALTHCARE LIMITED
202206,BLUEBELL LANE SURGERY
202206,INTEGRATED CARE
202206,GATESHEAD RECOVERY PARTNERSHIP-CGL
202206,OLDER PEOPLE'S MENTAL HEALTH LIAISON
202206,TORRINGTON HEALTH CENTRE
202206,WYE SURGERY
202206,BATTERSEA RISE GROUP PRACTICE
202206,COUNTRY PARK PRACTICE
202206,CLCH DIABETES - MERTON
202206,CORNBROOK MEDICAL PRACTICE
202206,WEST GORTON MEDICAL PRACTICE
202206,THE LAURELS SURGERY
202206,E HARLING & KENNINGHALL MEDICAL PRACTICE
202206,GOUGH WALK PRACTICE
202206,THE DRIVE SURGERY
202206,FULHAM CROSS MEDICAL CENTRE
202206,THE ROYAL MEWS SURGERY
202206,THE SOUTHALL MEDICAL CTR.
202206,THE SHAFTESBURY MEDICAL CENTRE
202206,WEST HALLAM MEDICAL CTR
202206,PRIMROSE HILL SURGERY
202206,THE ORDNANCE UNITY CENTRE FOR HEALTH
202206,THE HANDBRIDGE MED.CTR.
202206,OLD TOWN SURGERY
202206,SHARNBROOK SURGERY
202206,SWALLOWFIELD MEDICAL PRACTICE
202206,HEDENA HEALTH
202206,YAXLEY GROUP PRACTICE
202206,RAMSEY HEALTH CENTRE
202206,ROTHER HOUSE MEDICAL CENTRE
202206,CASTLE MEDICAL CENTRE
202206,WOOD END HEALTH CENTRE
202206,HEREFORD MEDICAL GROUP
202206,WATFORD HEALTH CENTRE
202206,PALLIATIVE CARE CLINIC
202206,HACKNESS ROAD SURGERY
202206,GHAURI PRACTICE
202206,PORTSDOWN GROUP PRACTICE
202206,PSYCHIATRY-UK
202206,TODMORDEN GROUP PRACTICE
202206,PGPA IMPROVED ACCESS LOWER VALLEY
202206,ST.LEVAN SURGERY
202206,TAVYSIDE HEALTH CENTRE
202206,REDLANDS PRIMARY CARE
202206,QUINTINS MEDICAL CENTRE
202206,EAST LINDSEY MEDICAL GROUP
202206,PORTLAND MEDICAL PRACTICE
202206,COLLINGWOOD FAMILY PRACTICE
202206,COMMUNITY PAEDS
202206,NEW INVENTION HEALTH CENTRE
202206,THE GREENS HEALTH CENTRE
202206,FAVERSHAM MEDICAL PRACTICE
202206,CHURCH LANE HEALTH CENTRE
202206,WOODLANDS HEALTH CENTRE
202206,DANES CAMP MEDICAL CENTRE
202206,THE MERTON MEDICAL PRACTICE
202206,ORCHARD MEDICAL PRACTICE
202206,POND TAIL SURGERY
202206,ST STEPHENS HOUSE SURGERY
202206,QUEENS WALK PRACTICE
202206,KENTON BRIDGE MEDICAL CENTRE DR GOLDEN
202206,CAS PAEDIATRICS
202206,WELBECK ROAD HEALTH CENTRE
202206,WATLING MEDICAL CENTRE
202206,AL-SHAFA MEDICAL CENTRE
202206,AQP ANTICOAG QE HERITAGE BUILDING
202206,TURNING POINT (IMPACT)
202206,DR I SALEH'S PRACTICE
202206,COGGES SURGERY
202206,CHAUCER SURGERY
202206,PEACE HOSPICE
202206,LANCASTER MEDICAL PRACTICE
202206,DR ABELA T PRACTICE
202206,HMP DARTMOOR
202206,"ELIZABETH WARD - VICTORIA HOSPITAL, DEAL"
202206,MONKSEATON MEDICAL CENTRE
202206,HEBDEN BRIDGE GROUP PRACTICE
202206,THE BIRCHWOOD PRACTICE
202206,SEDLESCOMBE HOUSE
202206,CLEVELAND SURGERY
202206,GP CARE WAKEFIELD OOH
202206,DR S HUSSAIN
202206,FELDON LANE PRACTICE
202206,UPPER CANTERBURY ST SURGERY
202206,ROYSTON GROUP PRACTICE
202206,HOLLYGREEN PRACTICE
202206,BANK HOUSE SURGERY
202206,OPEN DOOR SURGERY
202206,WHITLEY ROAD MEDICAL CENTRE
202206,MAYBURY SURGERY
202206,CENTRAL PARK SURGERY
202206,HAMMERSMITH SURGERY
202206,THE STONEBRIDGE PRACTICE
202206,THE OAKLAND MEDICAL CENTRE
202206,SPRINGS HEALTH CENTRE
202206,ADAM HOUSE MEDICAL CENTRE
202206,ABERNETHY HOUSE SURGERY
202206,PRIORY MEDICAL CENTRE
202206,HUGHENDEN VALLEY SURGERY
202206,HMP BULLINGDON
202206,PARK LEYS MEDICAL PRACTICE
202206,PATHFINDER PRACTICE
202206,ST ANDREWS SURGERY
202206,THE SPA SURGERY
202206,UHMB COMMUNITY NMP
202206,SOUTHEND ROAD SURGERY
202206,HARROW RAPID RESPONSE SERVICE
202206,NL EXTENDED ACCESS
202206,NORTH SOMERSET COMM PAEDIATRIC SERVICE
202206,ST JOHNS MEDICAL CENTRE
202206,PATTERDALE LODGE MED CTRE
202206,SPECIALIST NURSING SERVICES
202206,RENACRES HOSPITAL
202206,YORKSHIRE DOCTORS UCC OOH
202206,YETMINSTER MEDICAL CENTRE
202206,ABBEYVIEW SURGERY
202206,TIEVE TARA
202206,PLECK HEALTH CENTRE
202206,HADWEN HEALTH
202206,BROCKWORTH SURGERY
202206,ST RICHARDS ROAD SURGERY
202206,FACCINI HOUSE SURGERY
202206,GREENBANK MEDICAL PRACTICE
202206,WILLIAM FISHER MED.CTR.
202206,NORTH NORFOLK COVID RESPONSE
202206,CHOWDHURY
202206,FITZROVIA MEDICAL CENTRE
202206,WESTSEVEN GP
202206,CLIFFORD HOUSE MEDICAL CENTRE
202206,AMAANAH MEDICAL PRACTICE
202206,SELLY PARK SURGERY
202206,FIRDALE MEDICAL CENTRE
202206,CAMBS GP HUBS
202206,ARBURY ROAD SURGERY
202206,RUGBY ROAD SURGERY
202206,CATTERICK VILLAGE SURGERY
202206,AMPLEFORTH SURGERY
202206,ULVERSTON COMMUNITY HEALTH CENTRE
202206,LYTHAM ROAD SURGERY
202206,POPLAR HOUSE SURGERY
202206,AVENHAM SURGERY
202206,DIABETES CARE FOR YOU HWLH
202206,PES AT SPECSAVERS HEREFORD H&W CCG
202206,W ESSEX COMMUNITY PAEDIATRIC SERVICES
202206,STOP SMOKING SERVICE (R&C)
202206,HMP FOREST BANK
202206,ST ROCCO'S HOSPICE
202206,HUNTLEY MOUNT MEDICAL CENTRE
202206,LISSON GROVE MEDICAL CTR.
202206,THE LIGHTHOUSE MEDICAL PRACTICE
202206,WASHINGBOROUGH SURGERY
202206,PATIENCE LANE SURGERY
202206,STROUD PRACTICE
202206,GRAVESEND MEDICAL CENTRE
202206,PENCESTER SURGERY
202206,SIDCUP MEDICAL CENTRE
202206,DR CURRAN & PARTNERS
202206,WANDSWORTH COMMUNITY WARDS
202206,CRANHAM HEALTH CENTRE
202206,ISLAND HEALTH
202206,THGPCG SERVICE OOH
202206,ST ALBANS SURGERY
202206,"THE SURGERY, DR MANGWANA & PARTNERS"
202206,DR KULSHRESTHA FAMILY PRACTICE
202206,BALMORE PARK SURGERY
202206,MIDDLEWAY SURGERY
202206,ST.ANDREW'S SURGERY
202206,CRABBS CROSS SURGERY
202206,THE OVER-WYRE MED.CTR.
202206,PRIMROSE BANK MEDICAL CENTRE
202206,LEEDS COMMUNITY CARDIAC SERVICE
202206,NT&H COMM MATRONS
202206,STOP SMOKING SERVICE (M'BORO)
202206,WIGAN & LEIGH RECOVERY TEAM
202206,WEST LANCS HC-UCC
202206,HALTON PRIMARY CARE DERMATOLOGY SERVICE
202206,BRADWORTHY SURGERY
202206,THE BLANDFORD GROUP PRACTICE
202206,ASHDOWN FOREST HEALTH CENTRE
202206,WELLS CITY PRACTICE
202206,CRAVEN ROAD MEDICAL PRACTICE
202206,KIPPAX HALL SURGERY
202206,THE GROVE MEDICAL PRACTICE
202206,"BASLOW RD, SHOREHAM ST & YORK RD SRGIES"
202206,NORWOOD MEDICAL CENTRE
202206,ELEANOR CROSS HEALTHCARE
202206,MARSHALLS ROAD SURGERY
202206,EAST CROYDON MEDICAL CENTRE
202206,AUCKLAND SURGERY
202206,THE YELLOW PRACTICE
202206,ASHFORD WIC
202206,DR MOHAMMED GREEN MAN MEDICAL CENTRE
202206,BARKING HOSPITAL URGENT TREATMENT CENTRE
202206,RAINHAM HEALTH CENTRE
202206,SAVITA MEDICAL CENTRE
202206,EVELYN MEDICAL CENTRE
202206,LONG EATON ON DAY SERVICE
202206,RIVER BROOK MEDICAL CENTRE
202206,RIDGEWAY VIEW FAMILY PRACTICE
202206,LUTON COMMUNITY MUSCULOSKELETAL SERVICE
202206,GPSI DERMATOLOGY SERVICE BUCKDEN HUNTS
202206,WILLENHAL OAK MEDICAL CENTRE
202206,ABBOTSWOOD MEDICAL CENTRE
202206,THE GARDEN CITY SURGERY
202206,PARK PARADE SURGERY
202206,LANCASTER HOUSE CONTINENCE
202206,SCT COASTAL WEST SUSSEX
202206,"ST JOSEPH'S HOSPICE, HACKNEY"
202206,OLDHAM PENNINE LUNG SERVICE
202206,PES AT BBR OPTOMETRY H&W CCG
202206,BLACKFORD HOUSE MEDICAL CENTRE
202206,KNOWSLEY INTEGRATED RECOVERY SERV (CRI)
202206,PARKFIELD SURGERY
202206,HIGHTOWN VILLAGE SURGERY
202206,BOSTON UTC
202206,BMI SOUTHEND PRIVATE HOSPITAL
202206,SDH&C DIABETES SERVICE
202206,THE HADLEIGH PRACTICE
202206,MODALITY MID SUSSEX
202206,SOVEREIGN PRACTICE
202206,WOODHALL SPA NEW SURGERY
202206,NORTHGATE
202206,LYMPHCARE UK
202206,ST PETER'S SURGERY
202206,BALMORAL SURGERY
202206,APEX MEDICAL CENTRE
202206,BROOMHILL SURGERY
202206,DRYLAND MEDICAL CENTRE
202206,KIRKGATE SURGERY
202206,THE WRYTHE GREEN SURGERY
202206,ALBION MEDICAL PRACTICE
202206,PEMBERTON SURGERY
202206,KNOWLE GREEN MEDICAL
202206,HEDINGHAM MEDICAL CENTRE
202206,THE RANDOLPH SURGERY
202206,YIEWSLEY FAMILY PRACTICE
202206,WEST END SURGERY
202206,PRENTON MEDICAL CENTRE_MURUGESH V
202206,COMMONFIELD RD SURGERY
202206,MILLCROFT MEDICAL CENTRE
202206,PASTON HEALTH CENTRE
202206,BODRIGGY HEALTH CENTRE
202206,ST NICOLAS MEDICAL CENTRE
202206,RYELAND SURGERY
202206,ASHWELL SURGERY
202206,DR GT HENDOW'S PRACTICE
202206,ARC
202206,INSPIRE SHARED CARE ELCCG
202206,CGL KIRKLEES
202206,URGENT T/MENT CTR NEW CROSS WIC & OOH
202206,TRINITY HOSPICE
202206,UNIVERSITY OF SUSSEX HEALTH CENTRE
202206,FRIZINGHALL MEDICAL CENTRE
202206,LOW MOOR SURGERY
202206,PALFREY HEALTH CENTRE
202206,CHARING SURGERY
202206,I HEART BARNSLEY
202206,ELMSTEAD MEDICAL CLINIC
202206,MANOR DRIVE MEDICAL CENTRE
202206,BOLTON GENERAL PRACTICE
202206,HOME FIRST
202206,HELLESDON MEDICAL PRACTICE
202206,HARLEY GROVE MEDICAL CTR.
202206,THE HEATHCOTE PRIMARY CARE CENTRE
202206,HALL GREEN HEALTH
202206,APOLLO SURGERY
202206,YARDLEY GREEN MEDICAL CENTRE
202206,PENNY LANE SURGERY
202206,RLBUHT
202206,RIDGE GREEN MEDICAL PRACTICE
202206,LUTON APPLIANCE MANAGEMENT SERVICE
202206,PROBUS SURGERY
202206,KIDDERMINSTER MEDICAL CENTRE
202206,KINGSTON MEDICAL GROUP
202206,THE CHORLEY SURGERY
202206,THE OLD SCHOOL MEDICAL PRACTICE
202206,CONNECT HEALTH WOLVERHAMPTON MSK
202206,PALLIATIVE CARE-YORK
202206,INTEGRATED COMMUNITY DERMATOLOGY SERVICE
202206,CHRISTIANA HARTLEY MEDICAL PRACTICE
202206,AINSDALE MEDICAL CENTRE
202206,WEST KENT DERMATOLOGY
202206,BURY GP PRACTICES LTD
202206,KNOWSLEY LLAMS MEMORY SERVICE
202206,PRESTON PARK SURGERY
202206,HAILSHAM MEDICAL GROUP
202206,LINDEN MEDICAL CENTRE
202206,PARK VIEW SURGERY
202206,THE GRANGE MEDICAL CENTRE
202206,LAPAL MEDICAL PRACTICE
202206,BIRCHINGTON MEDICAL CENTRE
202206,ASA MEDICAL GROUP
202206,DYSART SURGERY
202206,CHS GP SERVICE OOH
202206,SPRINGFIELD HOUSE
202206,CARITAS GENERAL PRACTICE PARTNERSHIP
202206,ASTLEY GENERAL PRACTICE
202206,GORTON MEDICAL CENTRE
202206,GANTS HILL MEDICAL CENTRE
202206,ST.GEORGES MEDICAL CENTRE
202206,THE ALEXANDRA SURGERY
202206,BIRMINGHAM SMARTCARE HUB
202206,HOLMLANDS MED CTR
202206,HIGH STREET PRACTICE WINSFORD
202206,LARKSFIELD SURGERY MEDICAL PARTNERSHIP
202206,FIRS HOUSE SURGERY
202206,FAREHAM PCAS
202206,KINGTON MEDICAL PRACTICE
202206,BURVILL HOUSE SURGERY
202206,AUGHTON SURGERY
202206,LITTLEFIELD SURGERY
202206,SANCTA MARIA MEDICAL CENTRE
202206,BILLINGE MEDICAL PRACTICE
202206,YORK MEDICAL GROUP
202206,CMAGIC
202206,WARRENGATE MEDICAL CENTRE
202206,I G MEDICAL
202206,SOUTH NORTHANTS EXTENDED ACCESS
202206,THE WESTWOOD SURGERY
202206,BELVEDERE MEDICAL CENTRE
202206,FRIENDS ROAD MEDICAL PRACTICE
202206,ST RAPHAEL'S HOSP (SUTTON)
202206,HMR BARDOC OOH
202206,CHORLTON FAMILY PRACTICE
202206,NORTHENDEN GROUP PRACTICE
202206,KELVEDON & FEERING HEALTH CENTRE
202206,PARISH FIELDS PRACTICE
202206,NELSON MEDICAL CENTRE
202206,THE GREENHOUSE WALK-IN
202206,TOWNFIELD DOCTORS SURGERY
202206,CREDAS MEDICAL
202206,PARKFIELDS SURGERY
202206,SUPREME MEDICAL CENTRE
202206,WEST HEATH SURGERY
202206,PERRY TREE CENTRE
202206,HAWKESLEY MEDICAL PRACTICE
202206,CAPE HILL MEDICAL CENTRE
202206,MIDDLEWOOD PARTNERSHIP
202206,GRASSENDALE MEDICAL CENTRE
202206,COMMUNITY RESPIRATORY TEAM
202206,HARPTREE SURGERY
202206,WHITEPARISH SURGERY
202206,PETERBOROUGH GP HUB
202206,ST MARTIN'S GATE SURGERY
202206,DR MITCHELL
202206,CITY HEALTH PRACTICE LTD
202206,HUNMANBY SURGERY
202206,BRIDGE STREET SURGERY
202206,ROTHERHAM DIABETES SPECIALIST NURSING
202206,IC24 LTD(THURROCK)OOH
202206,WESTERN CHESHIRE GP SERVICE OOH
202206,BROOM LANE MEDICAL CENTRE
202206,HARROW DARS WDP
202206,DIABETES
202206,HMP/YOI WETHERBY
202206,THE OLD DISPENSARY
202206,CANTERBURY MEDICAL PRACTICE
202206,THE JUNCTION SURGERY
202206,BELLEGROVE SURGERY
202206,CHURCHILL MEDICAL CENTRE
202206,DR EARNSHAW AND PARTNERS
202206,GREAT LEVER ONE
202206,BARTON HOUSE GROUP PRACTICE
202206,ROSEWOOD PRACTICE
202206,HAINAULT SURGERY
202206,RICHMOND ROAD MEDICAL CENTRE
202206,THE LAW MEDICAL GROUP PRACTICE
202206,PORTLAND ROAD PRACTICE
202206,SUDBURY & ALPERTON MEDICAL CENTRE
202206,HOLLYBROOK MEDICAL CENTRE
202206,ANN MARIE HOWES CENTRE
202206,KIRKDALE MEDICAL CENTRE
202206,WALNUT TREE HEALTH CENTRE
202206,LENSFIELD MEDICAL PRACTICE
202206,STOKE ALDERMOOR MED CTRE
202206,BROOK LANE SURGERY
202206,ADDISON HOUSE - HAQUE PRACTICE
202206,ANGEL LANE SURGERY
202206,THE MAPLES
202206,WILBERFORCE SURGERY
202206,CAPTAIN FRENCH SURGERY
202206,DILL HALL SURGERY
202206,WEST FARM SURGERY
202206,NUTGROVE VILLA SURGERY
202206,MEDLOOP
202206,TETBURY HOSPITAL TRUST LTD
202206,ABBEY SURGERY
202206,HEREWARD MEDICAL CENTRE
202206,CHAPELTOWN FAMILY SURGERY
202206,ASHFIELD MEDICAL CENTRE
202206,ST PAULS PARTNERS
202206,FAR LANE MEDICAL CENTRE
202206,WIGAN GP ALLIANCE
202206,LONGFIELD MEDICAL CENTRE
202206,BRUNDALL MEDICAL PARTNERSHIP
202206,NEWHAM PRIMARY CARE EXTENDED ACCESS
202206,BRENTFIELD MEDICAL CENTRE
202206,QUEENS PARK HEALTH CENTRE
202206,THE BOILEAU ROAD SURGERY
202206,WEST LONDON CCG - CLCH (NMP)
202206,OAKHILL MEDICAL PRACTICE
202206,CLAUGHTON MEDICAL CENTRE
202206,DR DV SHAH'S PRACTICE
202206,RIVERSIDE PARTNERSHIP
202206,HOWDEN MEDICAL PRACTICE
202206,OSWALD MEDICAL CENTRE
202206,DINNINGTON GROUP PRACTICE
202206,POCKLINGTON GROUP PRACTICE
202206,UNITY HEALTH
202206,OPEN DOOR
202206,ODDFELLOWS HALL & ST CLEMENTS
202206,WDP CAMDEN ROUGH SLEEPERS PROJECT
202206,WDP MERTON
202206,SUNDERLAND URGENT TREATMENT CENTRE
202206,MCFT S&F NMPS
202206,ROWCROFT COMMUNITY SERVICES
202206,PUDDLETOWN SURGERY
202206,YORK STREET HEALTH PRACTICE
202206,JUBILEE MEDICAL CENTRE
202206,THE MEDICAL CENTRE DR OKORIE
202206,THE HALING PARK PARTNERSHIP
202206,MILLBROOK MEDICAL PRACTICE
202206,PEEL HALL MEDICAL CENTRE
202206,SPRING HILL PRACTICE
202206,WANSTEAD PLACE SURGERY
202206,COLVILLE HEALTH CENTRE
202206,KINGS EDGE MEDICAL CENTRE
202206,WILLINGTON SURGERY
202206,KEYNELL COVERT
202206,FOUNTAINS MEDICAL PRACTICE
202206,BIGHAM ROAD MEDICAL CENTRE
202206,MONTGOMERY HOUSE SURGERY
202206,GOSPORT MEDICAL CENTRE
202206,CAMBRIDGE AVENUE MEDICAL CENTRE
202206,THE TUKE CENTRE
202206,"IPU3-8 SOUTH WARKS, WARK OP"
202206,RICHMONDSHIRE OOH
202206,MODBURY HEALTH CENTRE
202206,COPPICE SURGERY
202206,LOXWOOD SURGERY
202206,GOSSOPS GREEN MEDICAL CTR
202206,BRANSTON & HEIGHINGTON FAMILY PRACTICE
202206,THE MEDICAL CENTRE GROUP
202206,BEARSTED
202206,LAKESIDE SURGERY
202206,MANOR AND PARK GROUP PRACTICE
202206,CHERRY TREE SURGERY
202206,WWL COMMUNITY NURSES
202206,ASHLEY MEDICAL PRACTICE
202206,SOUTHVIEW MEDICAL PRACTICE
202206,MATHUKIA'S SURGERY
202206,LABURNUM HEALTH CENTRE
202206,"THE SURGERY, DR DASGUPTA & PARTNERS"
202206,SOBELL MEDICAL CENTRE
202206,LEA VALE MEDICAL PRACTICE
202206,STRATTON MEDICAL CENTRE
202206,BEDWORTH HEALTH CENTRE
202206,W HANTS SW COMM DERM SERVICE
202206,ROWNER HEALTH CENTRE
202206,ARCHERS PRACTICE
202206,NUNWELL SURGERY
202206,STANMORE HOUSE SURGERY
202206,PRESTON CAMHS
202206,ILEX VIEW MEDICAL PRACTICE
202206,GREAT HARWOOD MEDICAL GROUP
202206,PELHAM MEDICAL GROUP
202206,WILLIAM HARVEY SURGERY
202206,RAHMAN PRACTICE
202206,IPU 10-17 RECOVERY COVENTRY
202206,LATCHFORD MEDICAL CENTRE
202206,EAST SHORE PARTNERSHIP
202206,ECH WARD
202206,CRESCENT PROVIDENCE SURGERY
202206,QUANTOCK MEDICAL CENTRE
202206,NORTH PETHERTON SURGERY
202206,BILLINGHAY MEDICAL PRACTICE
202206,MUNRO MEDICAL CENTRE
202206,DR GILKAR
202206,CLIFTON LANE MEDICAL CENTRE
202206,PEDMORE MEDICAL PRACTICE
202206,THE GREENWAY MEDICAL PRACTICE
202206,DENMARK ROAD SURGERY
202206,PARADISE ROAD PRACTICE
